#{"t_start": 1701509713.808813, "env_id": "PandaReach-v3"}
r,l,t
-2.0,3,957.323395
0.0,1,957.325771
-2.0,3,957.332322
-3.0,4,957.353611
0.0,1,957.356011
-1.0,2,957.36049
-2.0,3,957.367064
-2.0,3,957.373701
-1.0,2,957.378163
-2.0,3,957.384792
-2.0,3,957.391976
-2.0,3,957.411785
-2.0,3,957.418406
-2.0,3,957.424959
-2.0,3,957.431432
-2.0,3,957.438225
-3.0,4,957.729409
-2.0,3,957.748621
-2.0,3,957.755406
-1.0,2,957.759937
-1.0,2,957.764415
-2.0,3,957.770943
-2.0,3,957.77762
-2.0,3,957.784178
-1.0,2,957.788691
-1.0,2,957.805711
-2.0,3,957.812309
-3.0,4,957.821079
-2.0,3,957.827863
-2.0,3,957.834455
-1.0,2,957.838908
-1.0,2,957.843322
-2.0,3,957.862458
-2.0,3,957.8691
-1.0,2,957.873616
-2.0,3,957.880147
-2.0,3,957.886816
-3.0,4,957.896268
-2.0,3,957.902717
-2.0,3,957.921866
-2.0,3,957.928254
-2.0,3,957.934808
-2.0,3,957.941272
-2.0,3,957.947788
-3.0,4,957.956121
-2.0,3,957.975034
-3.0,4,957.983584
-2.0,3,957.990068
-1.0,2,957.99439
-3.0,4,958.002761
-2.0,3,958.009372
-2.0,3,958.015853
-2.0,3,958.03473
-1.0,2,958.039163
-1.0,2,958.043507
-1.0,2,958.04804
-2.0,3,958.054515
-3.0,4,958.063033
-2.0,3,958.070516
-1.0,2,958.087215
-2.0,3,958.093801
-2.0,3,958.100504
-2.0,3,958.106979
-2.0,3,958.113868
-2.0,3,958.120173
-2.0,3,958.126881
-2.0,3,958.14619
0.0,1,958.148541
-2.0,3,958.15492
-2.0,3,958.161458
-1.0,2,958.165913
-2.0,3,958.172231
-3.0,4,958.180804
-2.0,3,958.199872
-2.0,3,958.206625
-2.0,3,958.213734
-2.0,3,958.220207
-2.0,3,958.226785
-2.0,3,958.233422
0.0,1,958.235886
-2.0,3,958.242462
-1.0,2,958.259636
-4.0,5,958.271172
-2.0,3,958.277802
-2.0,3,958.284356
0.0,1,958.286734
-2.0,3,958.29356
-2.0,3,958.300073
-2.0,3,958.320233
0.0,1,958.323038
-1.0,2,958.327545
-3.0,4,958.336231
-1.0,2,958.340869
0.0,1,958.343258
-1.0,2,958.347747
-1.0,2,958.352171
-3.0,4,958.373253
-2.0,3,958.380132
-3.0,4,958.388762
-2.0,3,958.395452
-2.0,3,958.402869
-1.0,2,958.407364
-2.0,3,958.41397
-2.0,3,958.433361
-3.0,4,958.442098
-1.0,2,958.446608
0.0,1,958.449049
-2.0,3,958.455753
-2.0,3,958.462424
-2.0,3,958.469063
-2.0,3,958.48841
-1.0,2,958.492941
-2.0,3,958.499569
-1.0,2,958.504069
-2.0,3,958.510747
-2.0,3,958.517349
-2.0,3,958.523866
-1.0,2,958.528318
-1.0,2,958.545132
-2.0,3,958.551814
-1.0,2,958.556265
-2.0,3,958.56274
-2.0,3,958.569127
-3.0,4,958.57765
-1.0,2,958.582085
-2.0,3,958.600857
-1.0,2,958.6053
-1.0,2,958.609935
-1.0,2,958.614341
-1.0,2,958.618702
-2.0,3,958.625112
-3.0,4,958.633789
-2.0,3,958.640249
-2.0,3,958.659485
-3.0,4,958.668159
-1.0,2,958.672605
-2.0,3,958.679204
-3.0,4,958.687975
-2.0,3,958.694561
-3.0,4,958.715569
-1.0,2,958.720073
-2.0,3,958.726581
-1.0,2,958.730904
-3.0,4,958.739469
-1.0,2,958.743784
-1.0,2,958.748143
-2.0,3,958.754776
-1.0,2,958.771689
-2.0,3,958.778087
0.0,1,958.780351
-1.0,2,958.784664
-2.0,3,958.791238
-2.0,3,958.79774
-1.0,2,958.802011
-2.0,3,958.80835
-2.0,3,958.827319
0.0,1,958.829726
-1.0,2,958.834052
-1.0,2,958.838431
-3.0,4,958.846848
-3.0,4,958.855308
-2.0,3,958.86169
0.0,1,958.863963
-1.0,2,958.880888
-2.0,3,958.887701
-2.0,3,958.894309
-1.0,2,958.898632
0.0,1,958.9009
0.0,1,958.90326
-2.0,3,958.909621
-2.0,3,958.916091
-1.0,2,958.921081
-1.0,2,958.93817
-3.0,4,958.946789
-2.0,3,958.954742
-3.0,4,958.963322
-2.0,3,958.969847
-1.0,2,958.974274
-2.0,3,958.980765
-2.0,3,959.000052
-1.0,2,959.004513
-3.0,4,959.013162
-2.0,3,959.019917
-2.0,3,959.02651
-2.0,3,959.033123
-2.0,3,959.052237
-2.0,3,959.059052
-1.0,2,959.063498
-2.0,3,959.070071
-2.0,3,959.076728
-2.0,3,959.083524
-3.0,4,959.092364
-1.0,2,959.109544
-3.0,4,959.118448
-3.0,4,959.126962
0.0,1,959.129291
-2.0,3,959.136073
-2.0,3,959.142692
-1.0,2,959.14722
0.0,1,959.149639
-2.0,3,959.169001
0.0,1,959.171411
-3.0,4,959.180017
-1.0,2,959.469661
-1.0,2,959.474339
-3.0,4,959.483178
-1.0,2,959.487788
-1.0,2,959.492428
-2.0,3,959.511941
-2.0,3,959.518579
-1.0,2,959.523176
-2.0,3,959.529836
-1.0,2,959.534403
-2.0,3,959.540889
-1.0,2,959.545324
-2.0,3,959.551917
-2.0,3,959.571112
-2.0,3,959.577706
-2.0,3,959.584164
-2.0,3,959.590708
-1.0,2,959.595194
-2.0,3,959.60211
0.0,1,959.604431
-2.0,3,959.623453
-1.0,2,959.628074
-1.0,2,959.632538
0.0,1,959.634878
-2.0,3,959.641386
-2.0,3,959.647781
-2.0,3,959.654357
-1.0,2,959.658806
-1.0,2,959.663189
-3.0,4,959.684205
-2.0,3,959.690666
-2.0,3,959.697176
-2.0,3,959.703716
-2.0,3,959.710089
-1.0,2,959.714432
-2.0,3,959.720848
-2.0,3,959.739923
-3.0,4,959.749547
-2.0,3,959.755898
-3.0,4,959.765157
-1.0,2,959.76964
-1.0,2,959.774024
-3.0,4,959.795255
-3.0,4,959.803727
-2.0,3,959.810163
-1.0,2,959.814451
-3.0,4,959.822948
-1.0,2,959.82743
-2.0,3,959.834079
-2.0,3,959.853379
-2.0,3,959.859958
-2.0,3,959.866452
-2.0,3,959.873391
-1.0,2,959.878151
-2.0,3,959.884772
-2.0,3,959.891511
-1.0,2,959.908675
0.0,1,959.911142
-1.0,2,959.915579
0.0,1,959.917989
-2.0,3,959.924646
-2.0,3,959.931139
-1.0,2,959.935492
-3.0,4,959.944597
-1.0,2,959.949104
-2.0,3,959.968257
0.0,1,959.970675
-1.0,2,959.97509
-1.0,2,959.979591
-2.0,3,959.986116
-2.0,3,959.992564
-3.0,4,960.001195
-1.0,2,960.005672
-1.0,2,960.02278
-1.0,2,960.027194
-2.0,3,960.033709
-1.0,2,960.038284
0.0,1,960.040874
-3.0,4,960.050019
-1.0,2,960.054432
-4.0,5,960.077194
-3.0,4,960.086132
-2.0,3,960.092496
-1.0,2,960.096895
-1.0,2,960.101334
-2.0,3,960.107887
-2.0,3,960.114472
-1.0,2,960.118887
-2.0,3,960.138226
-2.0,3,960.144744
-2.0,3,960.151837
-3.0,4,960.160679
0.0,1,960.16309
-2.0,3,960.169778
-1.0,2,960.174257
-3.0,4,960.196044
0.0,1,960.19849
-1.0,2,960.20287
-1.0,2,960.207334
-2.0,3,960.214415
0.0,1,960.216766
-3.0,4,960.225634
-2.0,3,960.232157
-2.0,3,960.251707
-2.0,3,960.258257
-2.0,3,960.264876
-2.0,3,960.271589
0.0,1,960.274387
-2.0,3,960.281181
-1.0,2,960.285645
-2.0,3,960.292171
-2.0,3,960.31176
0.0,1,960.314185
-2.0,3,960.321749
0.0,1,960.324254
-3.0,4,960.33268
-3.0,4,960.341636
-2.0,3,960.347903
-3.0,4,960.368673
0.0,1,960.371243
0.0,1,960.373666
-1.0,2,960.378068
0.0,1,960.380644
0.0,1,960.383021
-1.0,2,960.387406
-1.0,2,960.391836
-1.0,2,960.396329
-3.0,4,960.40568
-2.0,3,960.426139
-1.0,2,960.430697
-3.0,4,960.439591
-2.0,3,960.4462
-1.0,2,960.450857
-1.0,2,960.455451
-2.0,3,960.462209
-2.0,3,960.481974
-3.0,4,960.490894
-2.0,3,960.497616
-2.0,3,960.504291
-2.0,3,960.51103
-2.0,3,960.517865
-2.0,3,960.524188
-1.0,2,960.541102
-2.0,3,960.54748
-2.0,3,960.553944
-1.0,2,960.558284
0.0,1,960.560608
-1.0,2,960.564904
0.0,1,960.567345
-2.0,3,960.574078
-1.0,2,960.578509
-2.0,3,960.597948
0.0,1,960.600388
-1.0,2,960.605318
-1.0,2,960.61018
-2.0,3,960.616523
-2.0,3,960.623159
-1.0,2,960.627941
-2.0,3,960.634509
0.0,1,960.636854
-2.0,3,960.656008
-1.0,2,960.660466
-2.0,3,960.66715
-2.0,3,960.674006
0.0,1,960.676327
-2.0,3,960.683092
0.0,1,960.685428
-2.0,3,960.692209
-2.0,3,960.711409
-1.0,2,960.716029
-2.0,3,960.722462
-3.0,4,960.730938
-2.0,3,960.73735
0.0,1,960.739696
-2.0,3,960.746043
0.0,1,960.74848
-1.0,2,960.752805
-1.0,2,960.770232
-3.0,4,960.778673
-1.0,2,960.783053
-3.0,4,960.791883
-2.0,3,960.79844
-2.0,3,960.804825
-2.0,3,960.823703
0.0,1,960.826285
0.0,1,960.82865
-2.0,3,960.835018
0.0,1,960.837318
-2.0,3,960.843884
-1.0,2,960.848278
-2.0,3,960.854903
-2.0,3,960.861582
-2.0,3,960.886196
-1.0,2,960.890765
-2.0,3,960.89713
-2.0,3,960.903512
-1.0,2,960.907876
-2.0,3,960.914345
-1.0,2,960.918828
-2.0,3,960.925374
-2.0,3,961.225879
-2.0,3,961.232734
-1.0,2,961.237213
0.0,1,961.239686
-4.0,5,961.250336
-3.0,4,961.259716
-1.0,2,961.26422
-2.0,3,961.283629
-2.0,3,961.290421
-2.0,3,961.297059
-2.0,3,961.303656
-3.0,4,961.312428
-2.0,3,961.319105
-2.0,3,961.33826
-3.0,4,961.347287
0.0,1,961.349646
-2.0,3,961.356323
-2.0,3,961.362787
-3.0,4,961.371146
-2.0,3,961.377562
-2.0,3,961.396712
-2.0,3,961.403544
-1.0,2,961.40798
-2.0,3,961.414955
0.0,1,961.41813
-2.0,3,961.42479
-1.0,2,961.429228
-2.0,3,961.435778
-2.0,3,961.455118
-2.0,3,961.461703
-1.0,2,961.466177
-1.0,2,961.47062
-1.0,2,961.475401
0.0,1,961.477837
-2.0,3,961.484783
0.0,1,961.487363
-1.0,2,961.491797
-2.0,3,961.511074
-3.0,4,961.520649
-2.0,3,961.527353
-2.0,3,961.533924
-1.0,2,961.538392
-3.0,4,961.546904
-2.0,3,961.553778
-2.0,3,961.573093
0.0,1,961.575518
-2.0,3,961.582475
-3.0,4,961.591097
-2.0,3,961.597594
-2.0,3,961.604432
-2.0,3,961.611278
-2.0,3,961.630533
-1.0,2,961.63503
0.0,1,961.637303
-2.0,3,961.643828
-1.0,2,961.64815
-1.0,2,961.652492
-2.0,3,961.658874
-2.0,3,961.665379
-3.0,4,961.686514
-1.0,2,961.691019
-3.0,4,961.701002
-2.0,3,961.707385
-2.0,3,961.714123
-2.0,3,961.720469
-2.0,3,961.739623
-2.0,3,961.746629
-2.0,3,961.753116
0.0,1,961.755483
-3.0,4,961.764142
-1.0,2,961.768658
-1.0,2,961.773166
-2.0,3,961.779691
-2.0,3,961.798649
-2.0,3,961.805421
-2.0,3,961.811904
0.0,1,961.814269
-3.0,4,961.822766
-2.0,3,961.829161
0.0,1,961.831542
0.0,1,961.834012
-2.0,3,961.853229
-2.0,3,961.859843
-3.0,4,961.869166
-3.0,4,961.878374
-1.0,2,961.882871
-2.0,3,961.889219
-2.0,3,961.895926
-2.0,3,961.915068
-2.0,3,961.921719
-2.0,3,961.928271
-3.0,4,961.936894
-1.0,2,961.94153
-1.0,2,961.945981
-2.0,3,961.952927
-2.0,3,961.97226
-2.0,3,961.978935
-3.0,4,961.987567
-2.0,3,961.994267
-3.0,4,962.002846
-2.0,3,962.00928
-2.0,3,962.02884
-2.0,3,962.035289
-1.0,2,962.039645
-3.0,4,962.048028
-1.0,2,962.052528
-3.0,4,962.061025
-2.0,3,962.079909
-1.0,2,962.084427
-2.0,3,962.090947
-1.0,2,962.095351
-2.0,3,962.102092
-3.0,4,962.110407
-3.0,4,962.119592
-2.0,3,962.138658
-1.0,2,962.143168
-2.0,3,962.150395
-3.0,4,962.159523
-2.0,3,962.166246
0.0,1,962.168623
-2.0,3,962.175384
-1.0,2,962.179811
0.0,1,962.194838
-3.0,4,962.203765
-1.0,2,962.208243
-2.0,3,962.214894
-2.0,3,962.221413
-1.0,2,962.226049
-1.0,2,962.230461
-3.0,4,962.253292
-2.0,3,962.260007
-2.0,3,962.266627
-3.0,4,962.27522
-2.0,3,962.281886
-2.0,3,962.288422
-3.0,4,962.30974
-3.0,4,962.318475
-1.0,2,962.323344
-1.0,2,962.327839
-3.0,4,962.336461
-2.0,3,962.343276
-3.0,4,962.351925
-2.0,3,962.371253
-1.0,2,962.375912
-2.0,3,962.382995
-1.0,2,962.387385
-1.0,2,962.391919
-2.0,3,962.398638
-2.0,3,962.405045
-2.0,3,962.425326
-2.0,3,962.432135
-2.0,3,962.438984
-2.0,3,962.44592
0.0,1,962.44844
0.0,1,962.450849
-3.0,4,962.460067
-1.0,2,962.464563
-1.0,2,962.469061
-2.0,3,962.488589
-2.0,3,962.495286
-2.0,3,962.502963
-1.0,2,962.507482
-2.0,3,962.514177
-3.0,4,962.522888
-2.0,3,962.542465
-3.0,4,962.551107
-2.0,3,962.557702
-1.0,2,962.56219
-2.0,3,962.568796
-5.0,6,962.582225
-1.0,2,962.59935
-2.0,3,962.606139
-2.0,3,962.613295
-1.0,2,962.617849
-1.0,2,962.622213
-3.0,4,962.63075
-1.0,2,962.63537
-2.0,3,962.642256
-2.0,3,962.661835
-1.0,2,962.666406
-2.0,3,962.673093
-1.0,2,962.677754
-3.0,4,962.965551
-2.0,3,962.972655
-2.0,3,962.979345
-2.0,3,962.999594
-3.0,4,963.008238
-1.0,2,963.012697
-3.0,4,963.021474
-1.0,2,963.02592
-2.0,3,963.032323
-1.0,2,963.036769
0.0,1,963.05215
-2.0,3,963.058723
-2.0,3,963.065242
-1.0,2,963.069735
-3.0,4,963.078986
-2.0,3,963.08572
-2.0,3,963.092149
-1.0,2,963.109334
-2.0,3,963.11607
-2.0,3,963.122756
-3.0,4,963.131142
-2.0,3,963.137625
-3.0,4,963.146023
-1.0,2,963.150414
-1.0,2,963.167267
-1.0,2,963.171722
-3.0,4,963.180383
-2.0,3,963.186969
0.0,1,963.189276
-1.0,2,963.194064
-2.0,3,963.200814
-3.0,4,963.222351
-2.0,3,963.229021
-2.0,3,963.235564
-3.0,4,963.244346
-2.0,3,963.25099
-2.0,3,963.257533
-2.0,3,963.264039
-2.0,3,963.283541
-1.0,2,963.28814
-2.0,3,963.294699
-2.0,3,963.301315
-2.0,3,963.30876
-2.0,3,963.315899
-2.0,3,963.322706
-1.0,2,963.340513
-1.0,2,963.345155
-2.0,3,963.352037
0.0,1,963.354544
-1.0,2,963.359103
-2.0,3,963.365931
-2.0,3,963.372604
0.0,1,963.375052
-2.0,3,963.381949
-3.0,4,963.403868
-2.0,3,963.410858
-2.0,3,963.417805
-3.0,4,963.426797
-1.0,2,963.431432
0.0,1,963.433871
-2.0,3,963.440479
-2.0,3,963.460454
-2.0,3,963.46749
-2.0,3,963.474288
-2.0,3,963.480917
-1.0,2,963.485526
-1.0,2,963.490094
-2.0,3,963.496862
-3.0,4,963.518521
-3.0,4,963.527302
-1.0,2,963.532328
-1.0,2,963.536894
-2.0,3,963.543548
0.0,1,963.546283
-3.0,4,963.55499
-2.0,3,963.574815
-3.0,4,963.583651
-4.0,5,963.595072
0.0,1,963.597511
-2.0,3,963.604046
-2.0,3,963.610729
-2.0,3,963.629902
-3.0,4,963.639919
-1.0,2,963.644451
-2.0,3,963.650949
-1.0,2,963.65536
-3.0,4,963.663709
-2.0,3,963.670314
-1.0,2,963.687403
-2.0,3,963.693974
0.0,1,963.696257
-3.0,4,963.70487
-2.0,3,963.711333
-2.0,3,963.717819
-3.0,4,963.72655
-2.0,3,963.745884
-2.0,3,963.752482
-2.0,3,963.759435
-2.0,3,963.766151
-2.0,3,963.773238
-3.0,4,963.781966
-3.0,4,963.803796
-1.0,2,963.808333
-1.0,2,963.812828
-2.0,3,963.819578
-2.0,3,963.825954
-3.0,4,963.834434
0.0,1,963.836954
-2.0,3,963.843754
-1.0,2,963.860816
-2.0,3,963.86735
-1.0,2,963.871803
-2.0,3,963.879184
-3.0,4,963.887648
-1.0,2,963.89208
-2.0,3,963.898752
-2.0,3,963.917817
-1.0,2,963.922342
0.0,1,963.92476
-4.0,5,963.93543
-3.0,4,963.943927
-1.0,2,963.948288
-2.0,3,963.954913
-2.0,3,963.974268
0.0,1,963.976655
-1.0,2,963.98108
-2.0,3,963.987816
-2.0,3,963.994431
-2.0,3,964.000932
-2.0,3,964.007502
-2.0,3,964.015056
-2.0,3,964.035868
-2.0,3,964.042435
-2.0,3,964.048947
-2.0,3,964.055644
-1.0,2,964.059992
-1.0,2,964.064387
-2.0,3,964.070952
-1.0,2,964.088158
-1.0,2,964.092708
-2.0,3,964.099643
-1.0,2,964.104112
-1.0,2,964.108498
-1.0,2,964.112941
0.0,1,964.115344
-1.0,2,964.120066
-3.0,4,964.128921
-3.0,4,964.150357
-2.0,3,964.157206
-3.0,4,964.166142
-2.0,3,964.172688
-2.0,3,964.179459
0.0,1,964.181882
-2.0,3,964.188388
0.0,1,964.203622
0.0,1,964.206125
-2.0,3,964.213021
-3.0,4,964.221761
-2.0,3,964.228257
-1.0,2,964.232665
0.0,1,964.235044
0.0,1,964.237841
-2.0,3,964.244316
-2.0,3,964.264066
-2.0,3,964.27062
-2.0,3,964.277121
-2.0,3,964.283978
-2.0,3,964.290571
-2.0,3,964.297018
-3.0,4,964.319319
-1.0,2,964.324079
-2.0,3,964.331745
-3.0,4,964.340586
-3.0,4,964.349354
-3.0,4,964.358419
-2.0,3,964.377786
-3.0,4,964.386728
0.0,1,964.389075
0.0,1,964.391477
-2.0,3,964.398029
-3.0,4,964.406973
-2.0,3,964.413462
-2.0,3,964.420149
-2.0,3,964.440393
-2.0,3,964.729577
-2.0,3,964.736143
-3.0,4,964.745037
-2.0,3,964.751644
-2.0,3,964.758322
-3.0,4,964.7801
-2.0,3,964.786635
-1.0,2,964.791708
-3.0,4,964.800476
-1.0,2,964.804927
-3.0,4,964.814026
-2.0,3,964.832977
-1.0,2,964.837586
-2.0,3,964.844043
-2.0,3,964.850463
-1.0,2,964.854833
-3.0,4,964.863192
-2.0,3,964.869691
-2.0,3,964.888769
-1.0,2,964.893243
-3.0,4,964.901664
-2.0,3,964.90818
-1.0,2,964.912628
-1.0,2,964.916992
-1.0,2,964.92134
-1.0,2,964.925723
-2.0,3,964.944852
-1.0,2,964.949353
-3.0,4,964.958445
0.0,1,964.96091
-5.0,6,964.974324
0.0,1,964.976669
-2.0,3,964.98359
-2.0,3,965.002693
-2.0,3,965.0093
-2.0,3,965.015739
0.0,1,965.018092
-2.0,3,965.024845
-2.0,3,965.031353
-2.0,3,965.038162
-1.0,2,965.042496
-2.0,3,965.061665
-1.0,2,965.06605
-2.0,3,965.072661
-1.0,2,965.07703
-2.0,3,965.083489
-2.0,3,965.090293
-1.0,2,965.094812
-2.0,3,965.101164
-2.0,3,965.120734
-2.0,3,965.127239
-2.0,3,965.133695
-2.0,3,965.140396
-3.0,4,965.149047
-1.0,2,965.153667
-1.0,2,965.158024
-1.0,2,965.17505
-2.0,3,965.181418
-2.0,3,965.188147
-3.0,4,965.197118
-3.0,4,965.205713
-1.0,2,965.210111
-1.0,2,965.214458
-1.0,2,965.231917
-3.0,4,965.240749
0.0,1,965.243161
-2.0,3,965.249805
-3.0,4,965.258443
0.0,1,965.260805
-3.0,4,965.269345
-2.0,3,965.288797
-2.0,3,965.295675
-1.0,2,965.300094
-3.0,4,965.308632
-3.0,4,965.317289
-3.0,4,965.325819
-2.0,3,965.344694
-2.0,3,965.351444
0.0,1,965.353968
-2.0,3,965.360444
-3.0,4,965.368919
-1.0,2,965.373257
-2.0,3,965.379886
-1.0,2,965.38429
-7.0,8,965.414286
-2.0,3,965.421115
-1.0,2,965.42557
-5.0,6,965.439107
-1.0,2,965.456452
-2.0,3,965.463392
-3.0,4,965.472027
-2.0,3,965.478906
-1.0,2,965.483336
-2.0,3,965.489768
-3.0,4,965.49834
-3.0,4,965.521223
-1.0,2,965.525801
-1.0,2,965.530339
-1.0,2,965.535681
0.0,1,965.538076
-2.0,3,965.544726
-5.0,6,965.557889
-3.0,4,965.579535
-1.0,2,965.584111
-3.0,4,965.592721
-2.0,3,965.599295
-2.0,3,965.60586
-2.0,3,965.612503
0.0,1,965.614931
-2.0,3,965.633975
-1.0,2,965.639149
-2.0,3,965.645667
-1.0,2,965.650048
-3.0,4,965.658445
-3.0,4,965.666977
-2.0,3,965.686124
0.0,1,965.688582
-2.0,3,965.694978
-2.0,3,965.701354
-2.0,3,965.707788
-2.0,3,965.714178
-2.0,3,965.720508
-2.0,3,965.727245
-1.0,2,965.744329
-1.0,2,965.748723
0.0,1,965.751268
-1.0,2,965.755617
-3.0,4,965.763979
-2.0,3,965.770524
-2.0,3,965.77706
-3.0,4,965.798218
-1.0,2,965.802719
-1.0,2,965.807122
-1.0,2,965.811492
0.0,1,965.813879
-5.0,6,965.826893
-1.0,2,965.831423
-1.0,2,965.835906
-1.0,2,965.84035
-3.0,4,965.862681
-3.0,4,965.871942
0.0,1,965.874376
-3.0,4,965.882959
0.0,1,965.885331
-3.0,4,965.894658
-2.0,3,965.913867
-2.0,3,965.920822
-4.0,5,965.931543
-1.0,2,965.935861
-2.0,3,965.942698
-2.0,3,965.949186
-1.0,2,965.953658
-1.0,2,965.970743
-1.0,2,965.975279
-7.0,8,965.99214
-2.0,3,965.998783
-1.0,2,966.003144
-3.0,4,966.011764
-3.0,4,966.033532
-1.0,2,966.03845
-1.0,2,966.042919
-2.0,3,966.049308
0.0,1,966.0517
-1.0,2,966.05613
-2.0,3,966.06335
-1.0,2,966.067909
-2.0,3,966.087319
0.0,1,966.089835
-3.0,4,966.098456
-2.0,3,966.105219
-2.0,3,966.112022
-1.0,2,966.116422
-3.0,4,966.125095
-3.0,4,966.146566
-2.0,3,966.153156
-2.0,3,966.159899
-2.0,3,966.166612
-2.0,3,966.173236
-3.0,4,966.463708
-3.0,4,966.485307
-1.0,2,966.489875
-3.0,4,966.498502
-2.0,3,966.504998
-2.0,3,966.511718
-1.0,2,966.516143
-2.0,3,966.522771
-2.0,3,966.542374
-1.0,2,966.546928
-2.0,3,966.553606
-2.0,3,966.560241
-1.0,2,966.565325
-1.0,2,966.569901
-1.0,2,966.57455
0.0,1,966.576924
-2.0,3,966.596634
-4.0,5,966.608632
-2.0,3,966.61528
-2.0,3,966.621879
-3.0,4,966.630588
-2.0,3,966.637149
-2.0,3,966.656407
-2.0,3,966.662998
-2.0,3,966.669639
-1.0,2,966.674136
-2.0,3,966.680633
-2.0,3,966.687135
-2.0,3,966.693592
-2.0,3,966.713048
-1.0,2,966.717724
-2.0,3,966.72416
-3.0,4,966.732564
-4.0,5,966.743097
-1.0,2,966.747642
-2.0,3,966.766759
-1.0,2,966.771272
-1.0,2,966.775744
-2.0,3,966.782194
-2.0,3,966.789147
-3.0,4,966.797785
-2.0,3,966.804179
-2.0,3,966.82323
-2.0,3,966.829913
-4.0,5,966.841057
-3.0,4,966.850219
-1.0,2,966.854867
-3.0,4,966.863775
-2.0,3,966.883084
-1.0,2,966.887615
-2.0,3,966.894692
-2.0,3,966.901198
-1.0,2,966.905765
-2.0,3,966.912221
-1.0,2,966.916682
-3.0,4,966.93805
-3.0,4,966.946675
-3.0,4,966.955128
-2.0,3,966.962429
-2.0,3,966.969176
-3.0,4,966.978249
-2.0,3,966.997613
-2.0,3,967.004169
-2.0,3,967.010771
-2.0,3,967.017346
-1.0,2,967.021963
-2.0,3,967.028645
-1.0,2,967.033028
-1.0,2,967.037543
-1.0,2,967.055229
-3.0,4,967.064058
-3.0,4,967.072493
-1.0,2,967.076896
-1.0,2,967.081297
-1.0,2,967.08581
-3.0,4,967.094518
-2.0,3,967.113985
-3.0,4,967.12254
-2.0,3,967.129942
-1.0,2,967.134423
-3.0,4,967.142919
-1.0,2,967.148055
-2.0,3,967.167323
-2.0,3,967.174003
-2.0,3,967.180544
-1.0,2,967.185036
-1.0,2,967.189558
-1.0,2,967.194026
-1.0,2,967.198405
-2.0,3,967.205108
-2.0,3,967.22453
-2.0,3,967.231311
-2.0,3,967.237901
-2.0,3,967.244458
-2.0,3,967.250903
-1.0,2,967.255387
-2.0,3,967.261871
-2.0,3,967.281
-2.0,3,967.287785
-2.0,3,967.294298
-2.0,3,967.300886
-4.0,5,967.311538
-1.0,2,967.315948
-2.0,3,967.322439
-2.0,3,967.341854
-1.0,2,967.346358
-2.0,3,967.353007
-2.0,3,967.359541
-2.0,3,967.3661
-2.0,3,967.372612
-3.0,4,967.394104
-1.0,2,967.398806
-2.0,3,967.405263
-2.0,3,967.411939
-2.0,3,967.418679
-2.0,3,967.425285
-2.0,3,967.431782
-1.0,2,967.436246
-2.0,3,967.456734
-1.0,2,967.461333
0.0,1,967.463701
-2.0,3,967.470279
-2.0,3,967.476966
-2.0,3,967.483553
-1.0,2,967.487998
-1.0,2,967.4924
-2.0,3,967.511883
-2.0,3,967.518425
-2.0,3,967.524866
-2.0,3,967.531439
-2.0,3,967.538171
-2.0,3,967.544751
-3.0,4,967.566245
-1.0,2,967.570795
-3.0,4,967.579732
-2.0,3,967.586419
-2.0,3,967.592909
-1.0,2,967.597414
-1.0,2,967.601964
-2.0,3,967.60878
-2.0,3,967.628202
-3.0,4,967.637362
-2.0,3,967.644149
-1.0,2,967.648704
-2.0,3,967.655522
-1.0,2,967.659958
-2.0,3,967.666628
-1.0,2,967.684023
-2.0,3,967.691004
0.0,1,967.69334
-1.0,2,967.697777
-2.0,3,967.704582
-1.0,2,967.709038
-1.0,2,967.713648
-1.0,2,967.718115
-2.0,3,967.725116
-3.0,4,967.746545
-2.0,3,967.753189
-1.0,2,967.75774
-1.0,2,967.762324
-2.0,3,967.768743
-3.0,4,967.777632
-2.0,3,967.796755
-2.0,3,967.803401
-1.0,2,967.807894
-2.0,3,967.814938
-1.0,2,967.819396
-2.0,3,967.826278
-2.0,3,967.833174
-3.0,4,967.854482
-2.0,3,967.861219
-3.0,4,967.869964
-2.0,3,967.876465
-3.0,4,967.885061
-1.0,2,967.889579
-2.0,3,967.896126
-1.0,2,967.913465
-2.0,3,967.921009
-2.0,3,967.927876
-2.0,3,968.216393
-2.0,3,968.22297
-1.0,2,968.22755
-2.0,3,968.234581
-2.0,3,968.254099
-1.0,2,968.2593
-1.0,2,968.263716
-2.0,3,968.270288
-2.0,3,968.276849
-3.0,4,968.285369
0.0,1,968.287913
0.0,1,968.290293
-1.0,2,968.29474
-2.0,3,968.315461
-3.0,4,968.324517
-3.0,4,968.333418
-3.0,4,968.342285
-2.0,3,968.349315
0.0,1,968.351774
-2.0,3,968.371695
0.0,1,968.374439
-1.0,2,968.378896
-2.0,3,968.385689
0.0,1,968.38806
-2.0,3,968.394951
-3.0,4,968.404632
0.0,1,968.4071
-2.0,3,968.413833
-2.0,3,968.433953
-2.0,3,968.440673
0.0,1,968.443349
-2.0,3,968.450141
-3.0,4,968.459352
-2.0,3,968.466063
-2.0,3,968.472762
-1.0,2,968.490478
-3.0,4,968.499283
-1.0,2,968.503866
-1.0,2,968.508375
-2.0,3,968.515156
0.0,1,968.517579
-2.0,3,968.524184
-4.0,5,968.548097
-2.0,3,968.555142
-2.0,3,968.561667
-2.0,3,968.568448
